"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"FE_PCT";"LA_PPM";"MG_PCT";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"TI_PCT";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY";"F_PPM";"U_PPM"
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-077";"DBX316";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;"-51,726821698";"-3,665712807";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,665713";"-51,726822";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,726821698, -3,665712807)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-077";"DBX316";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"50";"150";"ND";"ND";"< 0,05";"ND";"5";"150";"50";"10";"< 20";"0,03";"100";"ND";"< 10";"100";"15";"ND";"30";"10";"ND";"1";"500";"ND";"30";"ND";"150";NA;"-51,726821698";"-3,665712807";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,665713";"-51,726822";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,726821698, -3,665712807)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-078";"DBX317";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;"15";NA;NA;NA;NA;NA;NA;"1";"< 5";NA;NA;NA;NA;NA;NA;NA;NA;"5";NA;NA;"-51,727775727";"-3,667040693";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,667041";"-51,727776";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,727775727, -3,667040693)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-078";"DBX317";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;"-51,727775727";"-3,667040693";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,667041";"-51,727776";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,727775727, -3,667040693)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-078";"DBX317";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"100";"300";"< 1";"ND";"< 0,05";"ND";"< 5";"100";"15";"3";"20";"0,1";"50";"ND";"10";"20";"20";"ND";"15";"ND";"ND";"1";"150";"ND";"20";"ND";"200";NA;"-51,727775727";"-3,667040693";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,667041";"-51,727776";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,727775727, -3,667040693)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-079";"DBX318";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;"35";NA;NA;NA;NA;NA;NA;"23";"< 5";NA;NA;NA;NA;NA;NA;NA;NA;"16";NA;NA;"-51,728875803";"-3,668899619";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,6689";"-51,728876";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,728875803, -3,668899619)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-079";"DBX318";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,728875803";"-3,668899619";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,6689";"-51,728876";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,728875803, -3,668899619)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-079";"DBX318";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"30";"200";"ND";"ND";"< 0,05";"ND";"5";"1000";"50";"10";"30";"0,1";"100";"< 5";"10";"100";"30";"ND";"50";"ND";"ND";"1";"200";"ND";"30";"ND";"200";NA;"-51,728875803";"-3,668899619";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,6689";"-51,728876";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,728875803, -3,668899619)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-080";"DBX319";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2";NA;"65";NA;NA;NA;NA;NA;NA;"50";"< 5";NA;NA;NA;NA;NA;NA;NA;NA;"35";NA;NA;"-51,730001282";"-3,671057805";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,671058";"-51,730001";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,730001282, -3,671057805)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-080";"DBX319";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,730001282";"-3,671057805";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,671058";"-51,730001";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,730001282, -3,671057805)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-080";"DBX319";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"20";"100";"< 1";"ND";"< 0,05";"ND";"5";"1000";"30";"10";"20";"0,03";"100";"ND";"< 10";"100";"20";"ND";"50";"ND";"ND";"1";"500";"ND";"20";"ND";"150";NA;"-51,730001282";"-3,671057805";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,671058";"-51,730001";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,730001282, -3,671057805)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-081";"DBX320";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;"45";NA;NA;NA;NA;NA;NA;"28";"6";NA;NA;NA;NA;NA;NA;NA;NA;"25";NA;NA;"-51,731361316";"-3,672889703";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67289";"-51,731361";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,731361316, -3,672889703)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-081";"DBX320";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;"-51,731361316";"-3,672889703";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67289";"-51,731361";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,731361316, -3,672889703)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-081";"DBX320";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"20";"200";"ND";"ND";"< 0,05";"ND";"7";"1000";"50";"15";"50";"0,1";"50";"ND";"< 10";"100";"50";"ND";"50";"ND";"ND";"0,7";"300";"ND";"20";"ND";"150";NA;"-51,731361316";"-3,672889703";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67289";"-51,731361";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,731361316, -3,672889703)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-082";"DBX321";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;"30";NA;NA;NA;NA;NA;NA;"16";"6";NA;NA;NA;NA;NA;NA;NA;NA;"21";NA;NA;"-51,732268382";"-3,674570323";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67457";"-51,732268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,732268382, -3,674570323)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-082";"DBX321";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;"-51,732268382";"-3,674570323";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67457";"-51,732268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,732268382, -3,674570323)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-082";"DBX321";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"ND";"ND";"70";"150";"< 1";"ND";"< 0,05";"ND";"7";"200";"20";"7";"20";"0,05";"150";"ND";"< 10";"50";"10";"ND";"20";"ND";"ND";"1";"200";"ND";"15";"ND";"100";NA;"-51,732268382";"-3,674570323";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,67457";"-51,732268";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,732268382, -3,674570323)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-083";"DBX322";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"7";NA;"40";NA;NA;NA;NA;NA;NA;"6";"10";NA;NA;NA;NA;NA;NA;NA;NA;"14";NA;NA;"-51,733793021";"-3,677008683";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,677009";"-51,733793";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,733793021, -3,677008683)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-083";"DBX322";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;NA;NA;"-51,733793021";"-3,677008683";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,677009";"-51,733793";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,733793021, -3,677008683)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-083";"DBX322";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"500";"ND";"50";"200";"< 1";"ND";"< 0,05";"ND";"10";"200";"50";"5";"< 20";"0,1";"200";"5";"< 10";"50";"15";"ND";"10";"ND";"ND";"0,7";"150";"< 50";"10";"ND";"200";NA;"-51,733793021";"-3,677008683";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,677009";"-51,733793";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,733793021, -3,677008683)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-084";"DBX323";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;"45";NA;NA;NA;NA;NA;NA;"11";"8";NA;NA;NA;NA;NA;NA;NA;NA;"13";NA;NA;"-51,735153443";"-3,679295524";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,679296";"-51,735153";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,735153443, -3,679295524)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-084";"DBX323";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"16";NA;NA;NA;NA;"-51,735153443";"-3,679295524";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,679296";"-51,735153";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,735153443, -3,679295524)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-084";"DBX323";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"200";"ND";"10";"50";"1";"ND";"< 0,05";"ND";"< 5";"500";"30";"10";"30";"0,02";"50";"< 5";"< 10";"50";"20";"ND";"20";"ND";"ND";"0,7";"200";"< 50";"10";"ND";"200";NA;"-51,735153443";"-3,679295524";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,679296";"-51,735153";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,735153443, -3,679295524)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-085";"DBX324";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;"55";NA;NA;NA;NA;NA;NA;"30";"< 5";NA;NA;NA;NA;NA;NA;NA;NA;"24";NA;NA;"-51,736281057";"-3,680762266";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,680762";"-51,736281";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,736281057, -3,680762266)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-085";"DBX324";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"24";NA;NA;NA;NA;"-51,736281057";"-3,680762266";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,680762";"-51,736281";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,736281057, -3,680762266)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-085";"DBX324";"30956";NA;"Espectrografia Ótica de Emissão";NA;"ND";"1000";"ND";"30";"50";"< 1";"ND";"< 0,05";"ND";"5";"700";"50";"15";"20";"0,03";"200";"5";"< 10";"100";"20";"ND";"50";"ND";"ND";"1";"200";"< 50";"15";"ND";"150";NA;"-51,736281057";"-3,680762266";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,680762";"-51,736281";"5";"1511270";"1984-10-01";"Simples";"Argila";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,736281057, -3,680762266)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-086";"DBX325";"30956";"HNO3 a Quente";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;"15";NA;NA;NA;NA;NA;NA;"4";"< 5";NA;NA;NA;NA;NA;NA;NA;NA;"8";NA;NA;"-51,814831932";"-3,656962592";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,656963";"-51,814832";"5";"1511270";"1984-10-01";"Simples";"Areia";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,814831932, -3,656962592)";NA;NA
"Grande Carajás - Folha Altamira";"Grande Carajás - Folha Altamira";"1511270";"Solo";"1511-AV-L-086";"DBX325";"30956";NA;"Colorimetria";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;"-51,814831932";"-3,656962592";"Grande Carajás - Folha Altamira";"5360";"Programa Levantamentos Geológicos Básicos do Brasil";"Altamira";"-3,656963";"-51,814832";"5";"1511270";"1984-10-01";"Simples";"Areia";NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"0";NA;NA;"Outros";"Metamorfica";NA;NA;"Periodo Seco";"Floresta Aberta";NA;NA;NA;NA;NA;NA;NA;"0";NA;NA;NA;NA;NA;NA;"B";"Nao Especificado";NA;"c(-51,814831932, -3,656962592)";NA;NA
