"PROJETO_AMOSTRAGEM";"PROJETO_PUBLICACAO";"CENTRO_CUSTO";"CLASSE";"NUM_CAMPO";"NUM_LAB";"DATA_VISITA";"ABERTURA";"LEITURA";"JOB";"AG_PPM";"AL2O3_T_PCT";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CA_PCT";"CAO_T_PCT";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PCT";"CU_PPM";"F_PPM";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"LA_PPM";"MG_PCT";"MGO_T_PCT";"MN_PPM";"MO_PPM";"NA2O_PCT";"NB_PPM";"NI_PPM";"P.CNC_G";"P.TOTAL_G";"P2O5_T_PCT";"PB_PCT";"PB_PPM";"PF_PCT";"RB_PPM";"RI_PCT";"SB_PPM";"SC_PPM";"SIO2_T_PCT";"SN_PPM";"SR_PPM";"TI_PCT";"TIO2_PCT";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PCT";"ZN_PPM";"ZR_PPM";"OBSERVACAO";"LONGITUDE";"LATITUDE";"PROJETO";"OS";"ACAO";"AREA";"CLASSE.1";"NUM_CAMPO.1";"LAT";"LONG";"PRECISAO";"CENTRO_CUS";"DTVISITA";"DESCAMOSTR";"MATCOLETAD";"ROCHMATRIZ";"INTEMROCHA";"ALTERROCHA";"TIPMINERAL";"GRAUARREDO";"VOLUME_L";"P_BATEIA_G";"GRANULMAX";"GRANULMIN";"COMPOS_PCT";"CORSED_SOL";"EH_MILIVOL";"PH";"METALPESAD";"OBS_CAMPO";"FONTEAMOST";"DESCROCHA";"IDADEROCH1";"IDADEROCH2";"PLUVIOSIDA";"VEGETACAO";"TOPOGRAFIA";"SITUACAO";"IGNEAROCHA";"ESTRUTURAL";"FORMADEPOS";"MODO_DEPOS";"LARG_RIO_M";"PROF_RIO_M";"VELOC_CORR";"NIVEL_DAGU";"AREADRENAG";"TURBIDEZ";"POSICAO";"COR_AGUA";"HORIZ_SOLO";"TIPO_SOLO";"AMBBIOTICO";"GEOMETRY"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-117";"DAI281";"28034";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"< 10";"2000";"< 1";"ND";"< 0,05";NA;"ND";"15";"30";NA;"10";NA;"3";NA;NA;NA;"< 20";"< 0,02";NA;"> 5000";"ND";NA;"< 10";"20";NA;NA;NA;NA;"50";NA;NA;NA;"ND";"< 5";NA;"ND";"ND";"0,01";NA;NA;"30";"ND";"< 10";NA;"ND";"20";NA;"-54,027181719";"-3,898727721";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-117";"-3,898728";"-54,027182";"5";"1521310";"1976-10-01";"Composto";"Chert";NA;"Fresca/Nao Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,027181719, -3,898727721)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"40";NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 20";NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"250";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";NA;"Colorimetria";NA;NA;NA;"20";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-130B";"DAI282";"28034";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"< 10";"300";"1";"ND";"< 0,05";NA;"ND";"ND";"30";NA;"7";NA;"15";NA;NA;NA;"20";"0,05";NA;"200";"ND";NA;"< 10";"5";NA;NA;NA;NA;"10";NA;NA;NA;"ND";"7";NA;"ND";"ND";"0,2";NA;NA;"70";"ND";"15";NA;"ND";"50";NA;"-54,067879867";"-3,923394093";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-130B";"-3,923394";"-54,06788";"5";"1521310";"1976-10-01";"Composto";"Concrecoes Ferruginosas";NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,067879867, -3,923394093)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"Água Régia Invertida";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"EDTA a Frio";"Absorção Atômica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"HBr, Br";"Absorção Atômica";NA;NA;NA;NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"HNO3 a Quente";"Absorção Atômica";NA;"ND";NA;NA;NA;NA;NA;NA;NA;NA;NA;"2";NA;NA;NA;"45";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"750";NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"Semiquantitativa";"Cromatografia";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"< 20";NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";"Semiquantitativa";"Medidor de Íon Específico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"500";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";NA;"Colorimetria";NA;NA;NA;"< 10";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NA-R-142B";"DAI283";"28034";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"< 10";"500";"5";"ND";"< 0,05";NA;"ND";"100";"100";NA;"20";NA;"20";NA;NA;NA;"20";"0,15";NA;"700";"ND";NA;"< 10";"100";NA;NA;NA;NA;"30";NA;NA;NA;"ND";"7";NA;"ND";"ND";"0,2";NA;NA;"70";"ND";"50";NA;"ND";"300";NA;"-54,055521042";"-3,899421255";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NA-R-142B";"-3,899421";"-54,055521";"5";"1521310";"1976-10-01";"Composto";NA;NA;"Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-54,055521042, -3,899421255)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-001";"DAF269";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"10";"700";"< 1";"ND";"< 0,05";NA;"ND";"10";"10";NA;"10";NA;"5";NA;NA;NA;"20";"0,02";NA;"2000";"ND";NA;"10";"7";NA;NA;NA;NA;"< 10";NA;NA;NA;"ND";"5";NA;"ND";"ND";"0,3";NA;NA;"20";"ND";"10";NA;"ND";"700";NA;"-55,416383921";"-4,173935374";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-001";"-4,173935";"-55,416384";"5";"1521310";"1975-04-01";"Simples";"Arenito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Arenito";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,416383921, -4,173935374)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-003";"DAE081";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"100";"1000";"1";"ND";"7,0000000000000007E-2";NA;"ND";"5";"150";NA;"15";NA;"1";NA;NA;NA;"70";"0,5";NA;"70";"30";NA;"< 10";"30";NA;NA;NA;NA;"30";NA;NA;NA;"ND";"20";NA;"ND";"200";"1";NA;NA;"200";"ND";"50";NA;"ND";"100";NA;"-55,409673139";"-4,173348882";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-003";"-4,173349";"-55,409673";"5";"1521310";"1975-04-01";"Simples";"Diabasio";NA;"Fresca/Nao Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Sedimentar";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,409673139, -4,173348882)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-003";"DAF270";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"ND";"200";"< 1";"ND";"5";NA;"ND";"70";"100";NA;"150";NA;"10";NA;NA;NA;"ND";"3";NA;"1500";"ND";NA;"< 10";"150";NA;NA;NA;NA;"< 10";NA;NA;NA;"ND";"30";NA;"ND";"150";"1";NA;NA;"200";"ND";"20";NA;"< 200";"100";NA;"-55,409673139";"-4,173348882";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-003";"-4,173349";"-55,409673";"5";"1521310";"1975-04-01";"Simples";"Diabasio";NA;"Fresca/Nao Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,409673139, -4,173348882)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-004";"DAF271";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"20";"100";"< 1";"ND";"< 0,05";NA;"ND";"ND";"10";NA;"5";NA;"1";NA;NA;NA;"20";"0,05";NA;"50";"ND";NA;"< 10";"< 5";NA;NA;NA;NA;"< 10";NA;NA;NA;"ND";"ND";NA;"ND";"ND";"0,2";NA;NA;"100";"ND";"10";NA;"ND";"200";NA;"-55,409673139";"-4,173348882";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-004";"-4,173349";"-55,409673";"5";"1521310";"1975-04-01";"Simples";"Arenito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Sedimentar";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,409673139, -4,173348882)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-005";"DAF272";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"20";"500";"1,5";"ND";"0,05";NA;"ND";"20";"150";NA;"7";NA;"> 20";NA;NA;NA;"20";"0,15";NA;"> 5000";"ND";NA;"10";"100";NA;NA;NA;NA;"< 10";NA;NA;NA;"ND";"20";NA;"ND";"ND";"0,5";NA;NA;"100";"ND";"50";NA;"200";"200";NA;"-55,403364852";"-4,175144706";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-005";"-4,175145";"-55,403365";"5";"1521310";"1975-04-01";"Simples";"Arenito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Sedimentar";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,403364852, -4,175144706)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-006";"DAF273";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"50";"50";"< 1";"ND";"< 0,05";NA;"ND";"5";"< 10";NA;"5";NA;"5";NA;NA;NA;"ND";"0,02";NA;"50";"ND";NA;"< 10";"5";NA;NA;NA;NA;"10";NA;NA;NA;"ND";"ND";NA;"ND";"ND";"0,2";NA;NA;"70";"ND";"15";NA;"ND";"1000";NA;"-55,399764037";"-4,174233039";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-006";"-4,174233";"-55,399764";"5";"1521310";"1975-04-01";"Simples";"Arenito";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Sedimentar";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,399764037, -4,174233039)"
"Sulfetos de Altamira-Itaituba";"Sulfetos de Altamira-Itaituba";"1521310";"Rocha";"1521-NR-R-007";"DAE082";"27485";NA;"Espectrografia Ótica de Emissão";NA;"ND";NA;"ND";"ND";"100";"1500";"< 1";"ND";"< 0,05";NA;"ND";"ND";"200";NA;"7";NA;"1,5";NA;NA;NA;"100";"0,5";NA;"50";"< 5";NA;"10";"20";NA;NA;NA;NA;"20";NA;NA;NA;"ND";"20";NA;"ND";"500";"> 1";NA;NA;"200";"ND";"50";NA;"ND";"700";NA;"-55,396165072";"-4,172417042";"Sulfetos de Altamira-Itaituba";"1890";"Geoquímica Regional";"Itaituba";"Rocha";"1521-NR-R-007";"-4,172417";"-55,396165";"5";"1521310";"1975-04-01";"Simples";"Folhelho";NA;"Parcialmente Decomposta ou Oxidada";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Afloramento";"Sedimentar";"Paleozoico";"Indeterminado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(-55,396165072, -4,172417042)"
