"ID";"N_LAB";"AREA";"LONG";"LAT";"NUM_CAMPO";"PROJETO";"CLASSE";"Lab";"BASE";"AG_PPM";"AS_PPM";"AU_PPM";"B_PPM";"BA_PPM";"BE_PPM";"BI_PPM";"CD_PPM";"CO_PPM";"CR_PPM";"CU_PPM";"F_PPM";"LA_PPM";"MN_PPM";"MO_PPM";"NB_PPM";"NI_PPM";"PB_PPM";"RB_PPM";"SB_PPM";"SC_PPM";"SN_PPM";"SR_PPM";"U_PPM";"V_PPM";"W_PPM";"Y_PPM";"ZN_PPM";"ZR_PPM";"AL2O3_T_PCT";"CA_PCT";"CAO_T_PCT";"CU_PCT";"FE_PCT";"FE2O3_T_PCT";"FEO_PCT";"K2O_PCT";"MG_PCT";"MGO_T_PCT";"NA2O_PCT";"P2O5_T_PCT";"PB_PCT";"PF_PCT";"RI_PCT";"SIO2_T_PCT";"TI_PCT";"TIO2_PCT";"ZN_PCT"
88;"DAH105";;-53.948493908;-3.830015308;"1521-AV-R-034";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"< 0,5";"ND";"ND";"100";"700";"1";"ND";"ND";"10";"150";"70";;"50";"700";"< 5";"15";"30";"30";;"ND";"15";"< 10";"ND";;"100";"ND";"30";"< 200";"150";;"< 0,05";;;"5";;;;"1";;;;;;;;"0,5";;
89;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"< 5";;;;;;;"10";;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;
93;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
94;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"325";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;"DAH106";;-53.767106928;-3.785077342;"1521-AV-R-037";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"1500";"< 1";"ND";"ND";"5";"30";"< 5";;"30";"50";"5";"10";"7";"30";;"ND";"5";"ND";"< 100";;"50";"ND";"15";"ND";"700";;"< 0,05";;;"5";;;;"0,1";;;;;;;;"0,3";;
97;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"< 0,5";;;"15";;;;;;;"10";;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;
101;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;;;;;
102;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"250";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;"DAH107";;-53.784153361;-3.769051973;"1521-AV-R-039";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"15";"70";"ND";"ND";"ND";"ND";"70";"< 5";;"< 20";"300";"7";"< 10";"15";"15";;"ND";"ND";"ND";"700";;"15";"ND";"< 10";"ND";"30";;"> 20";;;"0,7";;;;"1";;;;;;;;"0,05";;
105;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"5";;;;;;;"5";;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;
109;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
110;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"140";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"40";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;"DAH108";;-53.798132719;-3.828485873;"1521-AV-R-042";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"< 0,5";"ND";"ND";"70";"300";"< 1";"ND";"ND";"15";"50";"7";;"30";"300";"5";"15";"15";"10";;"ND";"7";"ND";"ND";;"70";"ND";"30";"ND";"700";;"0,15";;;"7";;;;"7,0000000000000007E-2";;;;;;;;"0,7";;
113;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"130";;;;;;;"15";;;;;;;;;;"50";;;;;;;;;;;;;;;;;;;;
117;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
118;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"900";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;"DAH109";;-53.793863089;-3.712702311;"1521-AV-R-047A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"200";"700";"1,5";"ND";"ND";"50";"200";"150";;"150";"150";"ND";"10";"70";"30";;"ND";"15";"< 10";"ND";;"150";"ND";"30";"ND";"150";;"0,15";;;"7";;;;"2";;;;;;;;"0,5";;
121;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"< 0,5";;;"15";;;;;;;"10";;;;;;;;;;"25";;;;;;;;;;;;;;;;;;;;
125;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"20";;;;;;;;;;;;;;;;;;;;;;;;
126;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;"DAH110";;-53.793863089;-3.712702311;"1521-AV-R-047B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"20";"700";"ND";"ND";"ND";"< 5";"15";"5";;"< 20";"1500";"ND";"< 10";"15";"20";;"ND";"< 5";"ND";"300";;"10";"ND";"15";"ND";"30";;"> 20";;;"1,5";;;;"1";;;;;;;;"0,05";;
129;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"25";;;;;;;"< 5";;;;;;;;;;"110";;;;;;;;;;;;;;;;;;;;
133;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
134;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"425";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;"DAH111";;-53.777715622;-3.723866053;"1521-AV-R-048A";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"500";"2";"ND";"ND";"30";"70";"30";;"70";"100";"ND";"15";"50";"10";;"ND";"15";"ND";"ND";;"70";"ND";"50";"< 200";"200";;"0,15";;;"3";;;;"0,7";;;;;;;;"0,5";;
137;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"20";;;;;;;"< 5";;;;;;;;;;"170";;;;;;;;;;;;;;;;;;;;
141;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
142;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"500";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;"DAH112";;-53.777715622;-3.723866053;"1521-AV-R-048B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"100";"700";"1,5";"ND";"ND";"70";"150";"20";;"70";"150";"ND";"10";"70";"15";;"ND";"15";"ND";"ND";;"70";"ND";"70";"200";"150";;"7,0000000000000007E-2";;;"7";;;;"1,5";;;;;;;;"0,5";;
145;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"20";;;;;;;"5";;;;;;;;;;"40";;;;;;;;;;;;;;;;;;;;
149;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
150;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"325";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"20";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;"DAH118";;-53.557087904;-3.698629473;"1521-AV-R-052";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"700";"1,5";"ND";"ND";"10";"100";"15";;"150";"150";"ND";"10";"30";"30";;"ND";"15";"ND";"< 100";;"70";"ND";"30";"ND";"150";;"< 0,05";;;"10";;;;"0,3";;;;;;;;"0,3";;
153;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"10";;;;;;;"< 5";;;;;;;;;;"30";;;;;;;;;;;;;;;;;;;;
157;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
158;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"10";;;;;;;;;;;;;;;;;;"< 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;"DAH113";;-53.56628525;-3.698250033;"1521-AV-R-053B";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"700";"1";"ND";"ND";"10";"50";"7";;"ND";"300";"5";"10";"15";"< 10";;"ND";"10";"ND";"< 100";;"50";"ND";"30";"ND";"300";;"< 0,05";;;"15";;;;"0,1";;;;;;;;"0,3";;
161;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"ND";;;"< 5";;;;;;;"< 5";;;;;;;;;;"10";;;;;;;;;;;;;;;;;;;;
165;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
166;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Medidor de Íon Específico - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;"225";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Colorimetria";"SGB-CPRM - Rigeo";;"< 10";;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;"DAH122";;-53.56628525;-3.698250033;"1521-AV-R-053C";"Sulfetos de Altamira-Itaituba";"Rocha";"Espectrografia Ótica de Emissão";"SGB-CPRM - Rigeo";"ND";"ND";"ND";"70";"500";"< 1";"ND";"ND";"5";"150";"7";;"150";"30";"< 5";"15";"30";"30";;"ND";"10";"ND";"700";;"150";"ND";"70";"ND";"1000";;"< 0,05";;;"7";;;;"0,1";;;;;;;;"0,7";;
169;"DAH114";;-53.583956955;-3.712432987;"1521-AV-R-055";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - Água Régia Invertida";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;"< 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;"DAH114";;-53.583956955;-3.712432987;"1521-AV-R-055";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - EDTA a Frio";"SGB-CPRM - Rigeo";;;;;;;;;;;"15";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;"DAH114";;-53.583956955;-3.712432987;"1521-AV-R-055";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HBr, Br";"SGB-CPRM - Rigeo";;;"ND";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;"DAH114";;-53.583956955;-3.712432987;"1521-AV-R-055";"Sulfetos de Altamira-Itaituba";"Rocha";"Absorção Atômica - HNO3 a Quente";"SGB-CPRM - Rigeo";"ND";;;;;;;"< 0,5";;;"40";;;;;;;"25";;;;;;;;;;"40";;;;;;;;;;;;;;;;;;;;
173;"DAH114";;-53.583956955;-3.712432987;"1521-AV-R-055";"Sulfetos de Altamira-Itaituba";"Rocha";"Cromatografia - Semiquantitativa";"SGB-CPRM - Rigeo";;;;;;;;;;;;;;;;;;;;;;;;"< 20";;;;;;;;;;;;;;;;;;;;;;;;
